Image ID,Creator,Short Title,Created:from,Created:to,Uploaded,Image type,Technique,Language,Distribution at time of creation,(Digital) source,Source ID (if applicable),Country of origin,Exact location,Holding institution,Collection,Other copyright holders,Related images,ImgDB ID,Metadata editor
1185,Albrecht Durer,flemish revolts,1515-01-01,1515-12-31,2/18/2016,1,1,2,DG1935/972/14,http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1935/972/14]&showtype=record#6bf0defb-aebc-4bb4-bdb5-27ee33ad917d,,DEU,Germany,Albertina / Vienna,Albertina Sammlungen,,,imgs/1515_DEU__1185.jpg,gaumy
1186,Unknown,Hussites army,1400-01-01,1500-12-31,2/19/2016,2,5,12,?,http://www.intohistory.com/savic-hotel/,,CZE,unknown,Unknown,,,,imgs/1400_CZE__1186.jpg,gaumy
1187,Unknown,Jan Hus's burning,1400-01-01,1500-12-31,2/19/2016,1,1,13,,http://www.svmikulas.cz/en/aktuality/triennium-master-jan-hus-xiv-huss-anniversary-year-2015,,CZE,,Unknown,,,,imgs/1400_CZE__1187.jpg,gaumy
1188,Unknown,Hussite warriors with crossbows and flail,1400-01-01,1500-12-31,2/19/2016,4,9,13,,http://www.themcs.org/weaponry/crossbows/crossbows.htm,,CZE,Czech republic,Prague city museum,,,,imgs/1400_CZE__1188.jpg,gaumy
1189,Unknown,burning of Jan Hus,1464-01-01,1464-12-31,2/19/2016,1,1,13,XVI.A.17 / fol. 122v,http://v2.manuscriptorium.com/apps/main/en/index.php?request=show_tei_digidoc&docId=set20080808_106_98&client=,,CZE,Czech republic,Czech national Library,,O. Feger: Die Konzilschronik des Ulrich Richental / Konstanz / 1964, L. Fischel: Die Bilderfolge der Richental-Chronik / besonders der Konstanzer Handschrift /Konstanz /1964 / pages. 37-80. O. Feger (ed.): Text der Konstanzer Handschrift /Konstanz / 1964 / pages. 149-278,imgs/1464_CZE__1189.jpg,gaumy
1190,unknown,degradation fo Jan Hus,1464-01-01,1464-12-31,2/19/2016,1,1,12,XVI.A.17 fol. 123,http://v2.manuscriptorium.com/apps/main/en/index.php?request=show_tei_digidoc&docId=set20080808_106_98&client=,,CZE,Czech republic,Czech national Library,,,,imgs/1464_CZE__1190.jpg,gaumy
1191,Unknown,Jan huss to the burnt,1464-01-01,1464-12-31,2/19/2016,2,5,12,XVI.A.17 / fol. 123v,http://v2.manuscriptorium.com/apps/main/en/index.php?request=show_tei_digidoc&docId=set20080808_106_98&client=,,CZE,Czech republic,Czech national Library,,,,imgs/1464_CZE__1191.jpg,gaumy
1192,Unknown,Jerome of Praga to the burnt,1464-01-01,1464-12-31,2/19/2016,2,5,12,XVI.A.17 / fol. 124,http://v2.manuscriptorium.com/apps/main/en/index.php?request=show_tei_digidoc&docId=set20080808_106_98&client=,,CZE,Czech republic,,,,,imgs/1464_CZE__1192.jpg,gaumy
1193,Unknown,burning of Jan Hus,1464-01-01,1464-12-31,2/19/2016,2,5,12,XVI.A.17 / fol. 124v,http://v2.manuscriptorium.com/apps/main/en/index.php?request=show_tei_digidoc&docId=set20080808_106_98&client=,,CZE,Czech republic,Czech national Library,,,,imgs/1464_CZE__1193.jpg,gaumy
1194,Unknown,Jan Zizka leading the hussite troops,1490-01-01,1510-12-31,2/19/2016,2,5,12,,https://commons.wikimedia.org/wiki/File:Jensky_kodex_Zizka.jpg,,CZE,Czech republic,Praga / narodni museum,,,,imgs/1490_CZE__1194.jpg,gaumy
1195,Unknown,reconstruction of a hussite war wagon,01.01.2000,12/31/2016,2/19/2016,13,9,13,,https://fr.pinterest.com/pin/545498573590858163/,,CZE,Czech republic,Praga / hussite museum,,,,imgs/2000_CZE__1195.jpg,gaumy
1196,(Pseudo-) Johannes Hartlieb,hussite war wagons,1437-01-01,1440-12-31,2/19/2016,2,5,13,,https://es.pinterest.com/pin/483925922433072611/,,AUT,Czech republic,Österreichische Nationalbibliothek / Cod. 3062. Fol. 147v + 148r,,,,imgs/1437_AUT__1196.jpg,gaumy
1197,Unknown,battle of Kratzau 11 november 1429 / between the Silensian army and the hussites,1445-01-01,1450-12-31,2/19/2016,2,5,2,fol. 140v,https://fr.pinterest.com/pin/545498573590858036/,,DEU,Germany,private collection,,,http://www.handschriftencensus.de/9134,imgs/1445_DEU__1197.jpg,gaumy
1198,Simon Fokke,burning of Jan hus,1750-01-01,1750-12-31,2/19/2016,1,5,3,,http://www.gettyimages.com.au/license/600049171,,NLD,England,Amsterdam / Rijksmuseum,Getty images,,,imgs/1750_NLD__1198.jpg,gaumy
1199,Christoffel van Sichem,John Hus in Merhen,1650-01-01,1650-12-31,2/19/2016,1,1,3,,http://www.gettyimages.com.au/license/600049167,,NLD,Netherlands,Amsterdam / Rijksmuseum,Getty images,,,imgs/1650_NLD__1199.jpg,gaumy
1200,Unknown,Jan hus at the stake,1500-01-01,1600-12-31,2/19/2016,2,5,12,,http://www.gettyimages.com.au/license/534967929,,CZE,Czech republic,,Getty images,,,imgs/1500_CZE__1200.jpg,gaumy
1201,English school,parliamentarian soldiers attacking the beast of the Apocalypse,1700-01-01,1800-12-31,2/19/2016,2,5,5,Add 12447 / fol. 23V, BL1190760,https://www.bridgemanimages.com/fr/asset/1190760/english-school-18th-century/add-12447-f-23v-parliamentarian-soldiers-attacking-the-beast-of-the-apocalypse-from-banners-of-the-parliamentary-commanders,,GBR,England,British Library,British Library,,imgs/1700_GBR__1201.jpg,
1202,English school,the loyall sacrifice,1648-01-01,1648-12-31,2/19/2016,1,1,5,XJF347920,https://www.bridgemanimages.com/fr/asset/347920/english-school-17th-century/the-loyall-sacrifice-pamphlet-circulated-in-1648-engraving,,GBR,England,British Library,British Library,,,imgs/1648_GBR__1202.jpg,gaumy
1203,John Souch att. to,Colonel John Hutchinson,1643-01-01,1643-12-31,2/22/2016,3,1,13,NAM412345,https://www.bridgemanimages.com/fr/asset/412345/souch-john-c-1593-1645-attr-to/colonel-john-hutchinson-c-1643-oil-on-canvas,,GBR,England,London / national army museum,,,,imgs/1643_GBR__1203.jpg,gaumy
1204,English school,A Threatening Letter sent to John Pym 25th October 1641 / and Colonel Lunsford / quelling a riot,1642-01-01,1642-12-31,2/22/2016,1,1,5,XJF97558,https://www.bridgemanimages.com/fr/asset/97558/english-school-17th-century/a-threatening-letter-sent-to-john-pym-1584-1643-25th-october-1641-and-colonel-lunsford-c-1610-53-quelling-a-riot-in-westminst,,GBR,England,British Library,,,,imgs/1642_GBR__1204.jpg,gaumy
1205,English school,A True and Exact Relation of the Manner of his Majesty's Setting up of his Standard at Nottingham,1642-01-01,1642-12-31,2/22/2016,1,1,5,XJF105888,https://www.bridgemanimages.com/fr/asset/105888/english-school-17th-century/a-true-and-exact-relation-of-the-manner-of-his-majesty-s-setting-up-of-his-standard-at-nottingham-on-monday-22-august-1642-e,,GBR,England,private collection,,,,imgs/1642_GBR__1205.jpg,gaumy
1206,English school,Chronicle of significant events during the English Civil War / 1646,1646-01-01,1646-12-31,2/22/2016,1,1,5,XJF153378,https://www.bridgemanimages.com/fr/asset/153378/english-school-17th-century/chronicle-of-significant-events-during-the-english-civil-war-1646-engraving-b-w-photo,,GBR,England,private collection,,,,imgs/1646_GBR__1206.jpg,gaumy
1207,English school,Old Sayings and Predictions verified and fulfilled / touching the young King of Scotland and his gue,1651-01-01,1651-12-31,2/22/2016,1,1,5,XJF347918,https://www.bridgemanimages.com/fr/asset/347918/,,GBR,England,private collection,,,https://www.bridgemanimages.com/fr/asset/347918/english-school-17th-century/old-sayings-and-predictions-verified-and-fulfilled-touching-the-young-king-of-scotland-and-his-gued-subjects-published-in-1651-engraving,imgs/1651_GBR__1207.jpg,gaumy
1208,Michael van der Gucht,the battle of Edgehill in 1642,1600-01-01,1700-12-31,2/22/2016,1,1,5,NAM261161,https://www.bridgemanimages.com/fr/asset/261161/gucht-michael-van-der-1660-1725/the-battle-of-edgehill-in-1642-engraving,,GBR,England,London / national army museum,,,,imgs/1600_GBR__1208.jpg,gaumy
1209,English school,Mrs Jane Lane riding with King Charles II after the defeat at the Battle of Worcester,1660-01-01,1660-12-31,2/22/2016,1,1,13,XJF214509,https://www.bridgemanimages.com/fr/asset/214509/english-school-17th-century/mrs-jane-lane-riding-with-king-charles-ii-1630-85-after-the-defeat-at-the-battle-of-worcester-in-september-1651-published-16,,GBR,England,private collection,,,https://www.bridgemanimages.com/fr/asset/214509/english-school-17th-century/mrs-jane-lane-riding-with-king-charles-ii-1630-85-after-the-defeat-at-the-battle-of-worcester-in-september-1651-published-1660-engraving-b-w-photo,imgs/1660_GBR__1209.jpg,gaumy
1210,English school,plan of the battle of Naseby / 14th june 1645,1645-01-01,1645-12-31,2/22/2016,1,1,5,BL242585,https://www.bridgemanimages.com/fr/asset/242585/english-school-17th-century/plan-of-the-battle-of-naseby-14th-june-1645-vellum,,GBR,England,British Library,,,,imgs/1645_GBR__1210.jpg,gaumy
1211,English school,An Ould Ship called an Exhortation' / Charles I imprisoned at Carisbrooke Castle on the Isle of Wigh,1647-01-01,1647-12-31,2/22/2016,1,1,5,XJF347913,https://www.bridgemanimages.com/fr/asset/347913/english-school-17th-century/an-ould-ship-called-an-exhortation-charles-i-imprisoned-at-carisbrooke-castle-on-the-isle-of-wight-c-1647-woodcut,,GBR,England,private collection,,,,imgs/1647_GBR__1211.jpg,gaumy
1212,English school,execution of regicides,1660-01-01,1660-12-31,2/22/2016,1,1,5,STC476876,https://www.bridgemanimages.com/fr/asset/476876/english-school/execution-of-the-regicides-1660-litho,,GBR,England,private collection,,,,imgs/1660_GBR__1212.jpg,gaumy
1213,English school,The Killing of Irish Protestants by Catholics in 1641,1641-01-01,1641-12-31,2/22/2016,1,1,5,XJF206128,https://www.bridgemanimages.com/fr/asset/206128/english-school-17th-century/the-killing-of-irish-protestants-by-catholics-in-1641-engraving-b-w-photo,,GBR,England,private collection,,,,imgs/1641_GBR__1213.jpg,gaumy
1214,English school,the history of the battle of Worcester,1660-01-01,1660-12-31,2/22/2016,1,1,5,XJF214506,https://www.bridgemanimages.com/fr/asset/214506/english-school-17th-century/the-history-of-the-battle-of-worcester-published-1660-engraving-b-w-photo,,GBR,England,private collection,,,,imgs/1660_GBR__1214.jpg,gaumy
1215,English school,English civil war scenes,1643-01-01,1643-12-31,2/22/2016,1,1,5,BL242575,https://www.bridgemanimages.com/fr/asset/242575/english-school-17th-century/english-civil-war-scenes-1643-engraving,,GBR,England,British Library,,,,imgs/1643_GBR__1215.jpg,gaumy
1216,English school,Irish catholics torturing English protestants,1600-01-01,1700-12-31,2/22/2016,1,1,5,XJF130609,https://www.bridgemanimages.com/fr/asset/130609/english-school-17th-century/irish-catholics-torturing-english-protestants-engraving-b-w-photo,,GBR,England,private collection,,,,imgs/1600_GBR__1216.jpg,gaumy
1217,English school,The Killing of Irish Protestants by Catholics in 1641,1641-01-01,1641-12-31,2/22/2016,1,1,5,XJF205584,https://www.bridgemanimages.com/fr/asset/205584/english-school-17th-century/the-killing-of-irish-protestants-by-catholics-in-1641-engraving-b-w-photo,,GBR,England,private collection,,,,imgs/1641_GBR__1217.jpg,gaumy
1218,english school,The Execution of Oliver Cromwell / John Bradshaw and Henry Ireton / c.1661,1700-01-01,1800-12-31,2/22/2016,1,1,5,XJF444321,https://www.bridgemanimages.com/fr/asset/444321/english-school-17th-century/the-execution-of-oliver-cromwell-john-bradshaw-and-henry-ireton-c-1661-engraving,,GBR,England,private collection,,,,imgs/1700_GBR__1218.jpg,gaumy
1219,English school,The Royal Oak of Britain / from 'The Compleat History of Independency. Upon the Parliament' / 1661,1661-01-01,1661-12-31,2/22/2016,1,5,5,BL4417,https://www.bridgemanimages.com/fr/asset/4417/english-school-17th-century/the-royal-oak-of-britain-from-the-compleat-history-of-independency-upon-the-parliament-1661-vellum,,GBR,England,British Library,,,,imgs/1661_GBR__1219.jpg,gaumy
1220,English school,King Charles II (1630-85) hiding in an oak tree at Boscobel after his defeat at the Battle of Worces,1660-01-01,1660-12-31,2/22/2016,1,1,5,XJF214508,https://www.bridgemanimages.com/fr/asset/214508/english-school-17th-century/king-charles-ii-1630-85-hiding-in-an-oak-tree-at-boscobel-after-his-defeat-at-the-battle-of-worcester-in-1651-published-1660,,GBR,England,private collection,,,,imgs/1660_GBR__1220.jpg,gaumy
1221,English school,Riot in St. Giles' Cathedral / Edinburgh / on the Reading of the New Prayer Book / 23rd July 1637 / and,1641-01-01,1641-12-31,2/22/2016,1,1,5,XJF97561,https://www.bridgemanimages.com/fr/asset/97561/english-school-17th-century/riot-in-st-giles-cathedral-edinburgh-on-the-reading-of-the-new-prayer-book-23rd-july-1637-and-rioters-outside-the-archbishop-,,GBR,England,British Library,,https://www.bridgemanimages.com/fr/asset/214508/english-school-17th-century/king-charles-ii-1630-85-hiding-in-an-oak-tree-at-boscobel-after-his-defeat-at-the-battle-of-worcester-in-1651-published-1660-engraving,,imgs/1641_GBR__1221.jpg,gaumy
1222,dutch school,The Beheading of King Charles I,1649-01-01,1649-12-31,2/22/2016,1,1,3,BAL161925,https://www.bridgemanimages.com/fr/asset/161925/dutch-school-17th-century/the-beheading-of-king-charles-i-1600-49-1649-engraving-b-w-photo,,GBR,Netherlands,British Museum,,https://www.bridgemanimages.com/fr/asset/97561/english-school-17th-century/riot-in-st-giles-cathedral-edinburgh-on-the-reading-of-the-new-prayer-book-23rd-july-1637-and-rioters-outside-the-archbishop-of-canterbury-s-palace-at-lambeth-1st-may-1640-engraving-b-w-photo,,imgs/1649_GBR__1222.jpg,gaumy
1223,English school,The execution of King Charles I (1600-49) by Richard Brandon,1649-01-01,1649-12-31,2/22/2016,1,6,5,BL239388,https://www.bridgemanimages.com/fr/asset/239388/english-school-17th-century/the-execution-of-king-charles-i-1600-49-by-richard-brandon-frontispiece-to-the-confession-of-richard-brandon-the-hangman-pub,,GBR,England,British Library,,https://www.bridgemanimages.com/fr/asset/239388/english-school-17th-century/the-execution-of-king-charles-i-1600-49-by-richard-brandon-frontispiece-to-the-confession-of-richard-brandon-the-hangman-published-london-1649-woodcut,,imgs/1649_GBR__1223.jpg,gaumy
1224,English school,Charles I before the High Court of Justice at Whitehall / 27th January 1649,1649-01-01,1649-12-31,2/22/2016,1,1,5,XJF97556,https://www.bridgemanimages.com/fr/asset/97556/english-school-17th-century/charles-i-before-the-high-court-of-justice-at-whitehall-27th-january-1649-engraving-b-w-photo,,GBR,England,private collection,,,,imgs/1649_GBR__1224.jpg,gaumy
1225,English school,the names of the Jury of Life and Death,1649-01-01,1649-12-31,2/22/2016,1,1,5,XIR105390,https://www.bridgemanimages.com/fr/asset/105390/english-school-17th-century/the-names-of-the-jury-of-life-and-death-1649-engraving-b-w-photo,,GBR,England,private collection,,,,imgs/1649_GBR__1225.jpg,gaumy
1226,English school,prince Rupert on horseback,1600-01-01,1700-12-31,2/22/2016,1,1,5,XJF271051,https://www.bridgemanimages.com/fr/asset/271051/english-school-17th-century/prince-rupert-on-horseback-engraving-b-w-photo,,GBR,England,private collection,,,,imgs/1600_GBR__1226.jpg,gaumy
1227,English school,A Dialogue / or rather a parley betweene Prince Ruperts dogge whose name is Puddle and Tobies dog wh,1643-01-01,1643-12-31,2/22/2016,1,1,5,BL1190754,https://www.bridgemanimages.com/fr/asset/1190754/english-school-17th-century/a-dialogue-or-rather-a-parley-betweene-prince-ruperts-dogge-whose-name-is-puddle-and-tobies-dog-whose-name-is-pepper-1643-w,,GBR,England,British Library,,https://www.bridgemanimages.com/fr/asset/1190754/english-school-17th-century/a-dialogue-or-rather-a-parley-betweene-prince-ruperts-dogge-whose-name-is-puddle-and-tobies-dog-whose-name-is-pepper-1643-woodcut-print,,imgs/1643_GBR__1227.jpg,gaumy
1228,English school,An exact Diurnall of the Parliament of Ladyes.',1647-01-01,1647-12-31,2/22/2016,1,1,5,BL1190755,https://www.bridgemanimages.com/fr/asset/1190755/english-school-17th-century/an-exact-diurnall-of-the-parliament-of-ladyes-1647-woodcut-print,,GBR,England,British Library,,,,imgs/1647_GBR__1228.jpg,gaumy
1229,cornelis Danckerts I,Popish Plots and Treasons,1600-01-01,1700-12-31,2/22/2016,1,1,5,XJF105700,https://www.bridgemanimages.com/fr/asset/105700/danckerts-cornelis-i-c-1603-56/the-rebellion-of-northumberland-and-westmoreland-the-treacherous-practice-of-don-john-of-austria-stucely-encouraged-by-th,,GBR,England,British Museum,,https://www.bridgemanimages.com/fr/asset/105700/danckerts-cornelis-i-c-1603-56/the-rebellion-of-northumberland-and-westmoreland-the-treacherous-practice-of-don-john-of-austria-stucely-encouraged-by-the-pope-and-the-king-of-spain-raiseth-rebellion-desmond-s-bloody-practice-approved-detail-from-popish-plots-and-treasons-engraving-b-w-photo-detail-of-108074,,imgs/1600_GBR__1229.jpg,gaumy
1230,English school,The Genealogy of the Anti-Christ Oliver Cromwell,1600-01-01,1700-12-31,2/22/2016,1,1,5,XIR174685,https://www.bridgemanimages.com/fr/asset/174685/english-school-17th-century/the-genealogy-of-the-anti-christ-oliver-cromwell-1599-1658-engraving-b-w-photo,,GBR,England,Bibliothèque nationale de France,,,,imgs/1600_GBR__1230.jpg,gaumy
1231,Jean Gaignière,Allegory in praise of Cardinal Richelieu fighting against Austria / Spain / and the enemies within Fra,1628-01-01,1628-12-31,2/22/2016,1,1,6,XIR224451,https://www.bridgemanimages.com/fr/asset/224451/ganiere-or-gagniere-jean-d-1666/allegory-in-praise-of-cardinal-richelieu-1585-1642-fighting-against-austria-the-eagle-spain-the-lion-and-the-enemies-wit,,GBR,France,Bibliothèque nationale de France,,https://www.bridgemanimages.com/fr/asset/224451/ganiere-or-gagniere-jean-d-1666/allegory-in-praise-of-cardinal-richelieu-1585-1642-fighting-against-austria-the-eagle-spain-the-lion-and-the-enemies-within-france-the-caterpillars-1628-engraving-b-w-photo,,imgs/1628_GBR__1231.jpg,gaumy
1232,Franz Hogenberg,hanging of Mottegrondi / april 1562,1550-01-01,1590-12-31,2/22/2016,1,1,3,XIR158111,https://www.bridgemanimages.com/fr/asset/158111/hogenberg-franz-1540-c-1590/the-hanging-of-mottegondrin-in-april-1562-colour-engraving,,GBR,Netherlands,Bibliothèque nationale de France,,,,imgs/1550_GBR__1232.jpg,gaumy
1233,french school,Death of Admiral Gaspard II de Coligny at the time of the St. Bartholomew's Massacre in 1572,1572-01-01,1572-12-31,2/22/2016,1,1,6,XIR158612,https://www.bridgemanimages.com/fr/asset/158612/french-school-16th-century/death-of-admiral-gaspard-ii-de-coligny-1519-72-at-the-time-of-the-st-bartholomew-s-massacre-in-1572-engraving-b-w-photo-see-1,,FRA,France,Bibliothèque nationale de France,,https://www.bridgemanimages.com/fr/asset/158612/french-school-16th-century/death-of-admiral-gaspard-ii-de-coligny-1519-72-at-the-time-of-the-st-bartholomew-s-massacre-in-1572-engraving-b-w-photo-see-187818-for-colour,,imgs/1572_FRA__1233.jpg,gaumy
1234,Jacques Callot,destroying a monastery/ destruction d'un monastère,1633-01-01,1633-12-31,2/23/2016,1,1,6,IMA485348,https://www.bridgemanimages.com/fr/asset/485348/callot-jacques-1592-1635/d-vastation-d-un-monast-re-destroying-a-monastery-illustration-from-les-grandes-mis-res-de-la-guerre-the-large-miseries-of-war-,,USA,France,USA / indianapolis Museum of art,,https://www.bridgemanimages.com/fr/asset/485348/callot-jacques-1592-1635/d-vastation-d-un-monast-re-destroying-a-monastery-illustration-from-les-grandes-mis-res-de-la-guerre-the-large-miseries-of-war-1633-etching-on-off-white-laid-paper,,imgs/1633_USA__1234.jpg,gaumy
1235,Tortorel and Perrissin,the massaacre of Tours,1570-01-01,1590-12-31,2/23/2016,1,1,6,XJF493440,https://www.bridgemanimages.com/fr/asset/493440/perrissin-j-j-c-1536-c-1611-tortorel-j-fl-1568-92/the-massacre-of-tours-from-les-guerres-de-religion-1570-engraving,,FRA,France,private collection,,,,imgs/1570_FRA__1235.jpg,gaumy
1236,Tortorel and Perrissin,The peace of Amboise / 12 march 1563,1570-01-01,1590-12-31,2/23/2016,1,1,6,UIG535857,https://www.bridgemanimages.com/fr/asset/535857//french-religious-wars-1562-1968-the-peace-of-amboise-12-march-1563-which-ended-the-first-religious-war-held-on-the-isle-de-boeuf-orleans-catherine-de-m,,FRA,France,,,https://www.bridgemanimages.com/fr/asset/535857//french-religious-wars-1562-1968-the-peace-of-amboise-12-march-1563-which-ended-the-first-religious-war-held-on-the-isle-de-boeuf-orleans-catherine-de-medici-1519-1589-a-louis-prince-de-conde-1530-1569-leader-of-the-huguenots-b-constable-anne-de-montmorency-constable-of-france-1493-1767-c-francois-de-coligny-seigneur-d-andelot-1521-1569-huguenot-commander-d-engraving-by-jacques-tortorel-fl1568-1590-and-jean-jacques-perrissin-c1536-1617-from-their-series-on-the-huguenot-wars-c1570,,imgs/1570_FRA__1236.jpg,gaumy
1237,Tortorel and Perrissin,siege of Chartres by the Huguenots / by the end of February 1568,1570-01-01,1590-12-31,2/23/2016,1,1,6,UIG535863,https://www.bridgemanimages.com/fr/asset/535863//french-religious-wars-1562-1598-siege-of-chartres-huguenots-besieged-chartres-at-the-end-of-february-1568-breaching-the-north-wall-with-artillery-assau,,FRA,France,,,https://www.bridgemanimages.com/fr/asset/535863//french-religious-wars-1562-1598-siege-of-chartres-huguenots-besieged-chartres-at-the-end-of-february-1568-breaching-the-north-wall-with-artillery-assault-launched-on-7-march-unsuccessful-sappers-work-to-undermine-bastion-forming-part-of-city-defences-siege-lifted-on-signature-of-peace-of-longjumeau-23-march-engraving-by-jacques-tortorel-fl1568-1590-and-jean-jacques-perrissin-1536-1617-from-their-series-on-the-huguenot-wars-c1570,,imgs/1570_FRA__1237.jpg,gaumy
1238,Gottfried Engelmann,Missions of the 17th century,1800-01-01,12/31/1900,2/23/2016,1,1,6,XIR158114,https://www.bridgemanimages.com/fr/asset/158114/engelmann-gottfried-or-godefroy-1788-1839/missions-of-the-17th-century-the-missionary-dragoon-forcing-a-huguenot-to-sign-his-conversion-to-catholicism-e,,FRA,France,Bibliothèque nationale de France,,https://www.bridgemanimages.com/fr/asset/158114/engelmann-gottfried-or-godefroy-1788-1839/missions-of-the-17th-century-the-missionary-dragoon-forcing-a-huguenot-to-sign-his-conversion-to-catholicism-exact-copy-after-an-original-drawing-of-1686-engraving,,imgs/1800_FRA__1238.jpg,gaumy
1239,L David,War of Camisards,1703-01-01,1703-12-31,2/23/2016,1,5,6,TAD1752839,https://www.bridgemanimages.com/fr/asset/1752839//war-of-the-camisards-protestant-insurgents-of-the-cevennes-south-of-france-who-resisted-the-violence-of-the-dragonnades-after-the-revocation-of-the-ed,,FRA,France,,,https://www.bridgemanimages.com/fr/asset/1752839//war-of-the-camisards-protestant-insurgents-of-the-cevennes-south-of-france-who-resisted-the-violence-of-the-dragonnades-after-the-revocation-of-the-edict-of-nantes-renewed-fanaticism-in-1703-engraving-by-l-david,,imgs/1703_FRA__1239.jpg,gaumy
1240,Unknown,War of Camisards / map,1703-01-01,1703-12-31,2/23/2016,1,1,6,TAD1745379,https://www.bridgemanimages.com/fr/asset/1745379,,FRA,France,,,,,imgs/1703_FRA__1240.jpg,gaumy
1241,Unknown,siege of Orléans by the duke of Guise in 1563,1550-01-01,1600-12-31,2/23/2016,1,1,6,TAD1745347,https://www.bridgemanimages.com/fr/asset/1745347//siege-of-orleans-by-the-duke-of-guise-catholic-in-1563-war-of-religion-between-the-catholics-and-the-protestants-in-france-engraving,,FRA,France,,,,,imgs/1550_FRA__1241.jpg,gaumy
